cust_id,call_date,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome
cust_012870,2019-03-12,54,blue_collar,married,primary,no,4503,no,no,telephone,21,nov,3,-1,0,unknown
cust_012878,2019-01-27,31,technician,single,secondary,no,13,no,no,cellular,21,nov,1,-1,0,unknown
cust_012885,2018-11-02,41,services,married,secondary,no,1445,no,no,cellular,21,nov,3,-1,0,unknown
cust_012887,2018-08-15,37,admin,single,secondary,no,528,yes,no,cellular,21,nov,1,-1,0,unknown
cust_012889,2019-04-03,48,blue_collar,married,secondary,no,2697,yes,yes,cellular,21,nov,1,179,5,failure
cust_012893,2018-05-20,32,admin,married,tertiary,no,0,yes,no,cellular,21,nov,1,-1,0,unknown
cust_012898,2019-05-02,48,unemployed,married,primary,no,0,no,no,cellular,21,nov,2,-1,0,unknown
cust_012902,2018-11-15,39,services,married,primary,no,1601,yes,no,cellular,21,nov,2,182,2,failure
cust_012908,2018-05-13,30,services,single,secondary,no,677,yes,no,cellular,21,nov,1,-1,0,unknown
cust_012910,2019-05-04,35,technician,single,tertiary,no,5301,no,no,cellular,21,nov,2,-1,0,unknown
cust_012911,2018-07-31,43,admin,married,secondary,no,-150,no,yes,cellular,21,nov,2,136,3,failure
cust_012912,2019-02-27,56,retired,married,secondary,yes,-1122,yes,yes,cellular,21,nov,1,-1,0,unknown
cust_012913,2019-05-08,59,management,married,secondary,no,42,no,no,cellular,21,nov,1,-1,0,unknown
cust_012928,2018-05-20,55,housemaid,married,primary,no,4,no,no,cellular,21,nov,3,-1,0,unknown
cust_012937,2018-05-14,35,services,divorced,secondary,no,-718,yes,no,cellular,21,nov,1,-1,0,unknown
cust_012940,2019-01-30,40,entrepreneur,married,secondary,no,285,no,no,cellular,21,nov,1,-1,0,unknown
cust_012944,2018-11-13,40,blue_collar,married,primary,no,-616,yes,no,cellular,21,nov,1,157,2,failure
cust_012948,2018-06-30,48,housemaid,single,secondary,no,1385,no,no,telephone,21,nov,1,-1,0,unknown
cust_012963,2018-08-17,30,student,single,tertiary,no,2766,no,no,cellular,21,nov,1,-1,0,unknown
cust_012971,2018-06-16,34,technician,divorced,secondary,no,7,yes,yes,cellular,21,nov,2,199,1,failure
cust_012977,2018-05-26,43,management,single,tertiary,no,146,no,no,cellular,21,nov,1,113,5,other
cust_012979,2018-07-15,31,entrepreneur,divorced,secondary,no,82,no,no,telephone,21,nov,5,-1,0,unknown
cust_012980,2018-09-08,34,management,married,tertiary,no,2594,yes,no,cellular,21,nov,3,-1,0,unknown
cust_012983,2018-07-26,41,services,married,secondary,no,6687,yes,no,cellular,21,nov,2,123,3,failure
cust_012986,2018-10-10,33,entrepreneur,single,tertiary,no,3017,no,no,cellular,21,nov,3,-1,0,unknown
cust_012987,2019-01-29,59,management,divorced,tertiary,no,7813,yes,no,cellular,21,nov,1,-1,0,unknown
cust_012989,2019-03-29,48,admin,single,secondary,no,0,no,yes,telephone,21,nov,2,-1,0,unknown
cust_012994,2018-08-23,45,technician,married,secondary,no,0,yes,no,telephone,21,nov,1,-1,0,unknown
cust_013018,2018-06-27,30,admin,single,secondary,no,294,yes,yes,cellular,21,nov,1,-1,0,unknown
cust_013022,2018-06-04,52,management,married,tertiary,no,1065,yes,yes,cellular,21,nov,2,175,1,failure
cust_013028,2018-12-18,45,technician,married,secondary,no,2403,no,no,cellular,21,nov,1,-1,0,unknown
cust_013036,2019-03-09,42,blue_collar,married,secondary,no,0,yes,no,cellular,21,nov,6,-1,0,unknown
cust_013038,2018-09-23,59,unemployed,single,primary,no,7724,no,no,cellular,21,nov,3,-1,0,unknown
cust_013040,2018-05-25,43,management,married,tertiary,no,1751,yes,no,cellular,21,nov,4,-1,0,unknown
cust_013043,2019-01-16,41,blue_collar,married,secondary,no,1539,yes,no,cellular,21,nov,6,130,3,failure
cust_013053,2018-08-11,30,management,single,tertiary,no,9634,no,no,cellular,21,nov,4,101,5,failure
cust_013061,2018-12-27,42,admin,divorced,secondary,no,-67,no,no,cellular,21,nov,2,-1,0,unknown
cust_013068,2018-11-25,57,housemaid,divorced,primary,no,492,no,no,telephone,21,nov,2,-1,0,unknown
cust_013072,2019-01-08,51,blue_collar,married,secondary,no,0,yes,no,cellular,21,nov,6,-1,0,unknown
cust_013075,2018-07-30,41,blue_collar,married,secondary,no,1394,yes,no,cellular,21,nov,1,-1,0,unknown
cust_013080,2018-08-06,43,management,married,tertiary,no,2640,no,no,cellular,21,nov,4,-1,0,unknown
cust_013087,2018-12-22,52,blue_collar,married,primary,no,4793,yes,no,telephone,21,nov,3,168,2,failure
cust_013090,2018-09-16,45,technician,single,tertiary,no,302,yes,no,cellular,21,nov,2,154,4,failure
cust_013097,2018-10-02,50,retired,married,secondary,no,1047,no,no,cellular,21,nov,5,-1,0,unknown
cust_013099,2018-07-06,32,entrepreneur,single,tertiary,no,7641,yes,yes,cellular,21,nov,10,-1,0,unknown
cust_013102,2018-12-01,42,unemployed,married,secondary,no,8131,yes,no,cellular,21,nov,4,175,1,failure
cust_013105,2019-03-31,33,technician,married,tertiary,no,44,yes,no,cellular,21,nov,2,-1,0,unknown
cust_013110,2018-09-19,39,management,married,tertiary,no,15,yes,yes,cellular,21,nov,2,-1,0,unknown
cust_013126,2018-12-24,55,management,married,secondary,no,1928,no,no,cellular,21,nov,4,-1,0,unknown
cust_013131,2018-05-27,37,technician,single,secondary,no,363,yes,no,cellular,21,nov,4,182,3,failure
cust_013141,2018-12-04,33,technician,divorced,secondary,no,558,yes,no,cellular,21,nov,2,93,3,failure
cust_013142,2019-03-17,35,self_employed,married,secondary,no,524,yes,no,cellular,21,nov,4,-1,0,unknown
cust_013146,2018-06-28,30,blue_collar,single,secondary,no,2380,no,no,cellular,21,nov,3,-1,0,unknown
cust_013147,2019-04-30,31,management,single,tertiary,no,2085,yes,no,cellular,21,nov,2,93,4,failure
cust_013150,2018-11-28,38,technician,married,secondary,no,2767,yes,no,cellular,21,nov,2,-1,0,unknown
cust_013152,2018-10-12,51,management,single,tertiary,no,6503,no,no,telephone,21,nov,5,-1,0,unknown
cust_013154,2018-06-27,30,blue_collar,married,primary,no,2929,yes,no,cellular,21,nov,2,184,1,other
cust_013157,2018-12-25,47,self_employed,married,tertiary,no,3072,no,no,cellular,21,nov,3,-1,0,unknown
cust_013160,2018-09-02,49,management,married,tertiary,no,934,no,yes,cellular,21,nov,4,-1,0,unknown
cust_013164,2018-05-11,35,entrepreneur,single,primary,no,5,no,no,cellular,21,nov,3,-1,0,unknown
cust_013166,2019-02-15,33,admin,single,secondary,no,1834,yes,no,cellular,21,nov,2,-1,0,unknown
cust_013168,2019-04-19,30,technician,married,secondary,no,817,yes,no,cellular,21,nov,3,91,4,failure
cust_013173,2019-01-13,45,blue_collar,married,secondary,no,2246,yes,yes,cellular,21,nov,2,99,2,other
cust_013174,2018-09-17,35,management,divorced,tertiary,no,538,yes,no,cellular,21,nov,2,193,4,failure
cust_013193,2018-06-16,37,blue_collar,married,primary,no,1322,yes,no,cellular,21,nov,8,185,1,other
cust_013196,2018-10-11,32,services,married,secondary,no,3181,yes,no,cellular,21,nov,2,176,7,failure
cust_013203,2019-04-26,52,services,married,primary,no,2618,yes,no,cellular,21,nov,2,-1,0,unknown
cust_013205,2018-05-15,41,management,married,tertiary,no,4063,yes,no,cellular,21,nov,2,-1,0,unknown
cust_013210,2018-11-08,43,technician,married,secondary,no,282,no,yes,cellular,21,nov,2,-1,0,unknown
cust_013216,2019-02-08,41,entrepreneur,married,secondary,no,0,yes,yes,cellular,21,nov,5,190,1,failure
cust_013227,2018-06-07,32,admin,married,secondary,no,4764,no,no,telephone,21,nov,2,-1,0,unknown
cust_013229,2018-08-09,54,management,married,primary,no,5787,no,no,telephone,21,nov,2,-1,0,unknown
cust_013231,2019-05-02,33,management,single,tertiary,no,3495,yes,yes,cellular,21,nov,2,-1,0,unknown
cust_013237,2019-01-31,46,technician,divorced,tertiary,no,0,yes,no,cellular,21,nov,5,102,5,failure
cust_013245,2018-07-13,36,management,single,tertiary,no,515,yes,no,cellular,21,nov,7,-1,0,unknown
cust_013246,2018-05-22,56,blue_collar,married,secondary,no,1521,yes,yes,cellular,21,nov,2,179,3,other
cust_013248,2018-07-08,40,technician,married,tertiary,no,180,yes,yes,cellular,21,nov,4,-1,0,unknown
cust_013251,2018-08-06,36,unemployed,married,primary,no,2347,yes,no,cellular,21,nov,3,-1,0,unknown
cust_013254,2018-07-02,38,technician,married,secondary,no,1063,yes,no,cellular,21,nov,5,113,2,failure
cust_013255,2019-03-02,51,management,single,tertiary,no,8265,yes,no,cellular,21,nov,3,-1,0,unknown
cust_013262,2018-07-14,32,technician,single,tertiary,no,785,yes,no,cellular,21,nov,2,-1,0,unknown
cust_013268,2019-02-27,32,technician,married,secondary,no,1308,yes,no,cellular,21,nov,3,-1,0,unknown
cust_013281,2018-10-14,50,technician,married,tertiary,no,72,no,no,telephone,5,dec,1,-1,0,unknown
cust_013283,2018-05-24,22,management,single,tertiary,no,760,no,no,telephone,7,dec,1,-1,0,unknown
cust_013289,2018-12-08,59,management,married,tertiary,no,2143,yes,no,cellular,28,jan,1,268,1,failure
cust_013290,2018-08-22,40,management,married,tertiary,no,378,yes,yes,cellular,28,jan,1,268,2,failure
cust_013293,2018-11-25,54,technician,married,secondary,no,1076,no,no,cellular,28,jan,1,-1,0,unknown
cust_013298,2018-06-14,42,unemployed,divorced,secondary,no,759,no,no,cellular,28,jan,1,169,3,failure
cust_013302,2018-09-07,27,services,single,secondary,no,-232,no,no,cellular,28,jan,1,-1,0,unknown
cust_013305,2019-02-28,58,retired,married,tertiary,no,-607,no,yes,cellular,28,jan,1,-1,0,unknown
cust_013313,2018-11-02,43,entrepreneur,divorced,tertiary,no,626,yes,no,cellular,28,jan,1,167,2,failure
cust_013314,2019-05-02,30,management,single,tertiary,no,13,yes,no,cellular,28,jan,1,-1,0,unknown
cust_013324,2018-10-15,30,student,single,tertiary,no,699,no,no,cellular,28,jan,1,-1,0,unknown
cust_013325,2018-12-14,59,blue_collar,married,primary,no,8,no,no,telephone,28,jan,1,-1,0,unknown
cust_013344,2019-02-05,32,blue_collar,single,secondary,no,3662,no,no,telephone,28,jan,1,-1,0,unknown
cust_013348,2019-01-01,43,management,married,tertiary,no,344,yes,yes,cellular,28,jan,1,238,2,failure
cust_013350,2018-07-27,46,technician,divorced,secondary,no,741,yes,no,cellular,28,jan,1,258,1,other
cust_013353,2018-10-27,27,management,single,secondary,no,589,no,no,cellular,28,jan,1,-1,0,unknown
cust_013354,2018-08-05,32,admin,single,secondary,no,254,yes,no,cellular,28,jan,1,-1,0,unknown
cust_013355,2019-02-04,48,technician,married,secondary,no,0,yes,no,cellular,28,jan,1,204,1,failure
cust_013356,2018-10-28,46,management,married,tertiary,no,460,no,no,cellular,28,jan,1,-1,0,unknown
cust_013380,2019-01-01,55,services,divorced,secondary,no,322,yes,no,cellular,28,jan,1,-1,0,unknown
cust_013383,2019-01-03,52,unemployed,married,primary,no,20,yes,no,telephone,28,jan,1,-1,0,unknown
cust_013385,2018-06-12,58,unemployed,married,primary,no,446,no,no,cellular,28,jan,2,-1,0,unknown
cust_013386,2018-06-24,49,management,divorced,secondary,no,613,no,yes,cellular,28,jan,1,-1,0,unknown
cust_013389,2018-10-15,45,technician,married,secondary,no,1686,no,no,cellular,28,jan,1,-1,0,unknown
cust_013392,2018-06-05,55,blue_collar,married,secondary,no,93,no,yes,cellular,28,jan,1,-1,0,unknown
cust_013408,2018-10-17,41,blue_collar,married,primary,no,620,no,no,cellular,28,jan,1,-1,0,unknown
cust_013410,2019-04-16,29,admin,married,secondary,no,19,no,no,cellular,28,jan,1,-1,0,unknown
cust_013420,2018-09-28,43,blue_collar,married,primary,no,2317,no,no,cellular,28,jan,1,-1,0,unknown
cust_013424,2019-03-13,45,management,married,secondary,no,0,yes,yes,cellular,28,jan,1,-1,0,unknown
cust_013425,2018-07-23,35,blue_collar,married,primary,no,21,no,no,cellular,28,jan,1,-1,0,unknown
cust_013432,2018-11-20,31,self_employed,single,tertiary,no,1657,yes,yes,cellular,28,jan,1,-1,0,unknown
cust_013436,2018-10-03,42,housemaid,single,secondary,no,578,no,no,telephone,28,jan,1,-1,0,unknown
cust_013442,2018-10-29,60,retired,married,secondary,no,372,no,no,cellular,28,jan,2,-1,0,unknown
cust_013448,2018-10-05,50,admin,married,primary,no,495,no,no,cellular,28,jan,1,-1,0,unknown
cust_013456,2018-09-02,48,technician,married,secondary,no,220,no,no,cellular,28,jan,1,-1,0,unknown
cust_013462,2019-01-04,59,retired,married,secondary,no,524,no,no,cellular,28,jan,2,-1,0,unknown
cust_013467,2018-08-09,27,student,single,secondary,no,3,no,no,cellular,28,jan,1,-1,0,unknown
cust_013471,2019-02-27,50,blue_collar,married,secondary,no,253,no,no,telephone,28,jan,1,-1,0,unknown
cust_013485,2018-10-02,57,retired,divorced,secondary,no,316,no,no,cellular,28,jan,2,-1,0,unknown
cust_013486,2018-10-29,48,technician,married,secondary,no,1449,yes,yes,cellular,28,jan,1,-1,0,unknown
cust_013487,2018-11-30,35,self_employed,single,tertiary,no,4213,no,no,cellular,28,jan,1,-1,0,unknown
cust_013488,2018-12-08,32,blue_collar,single,secondary,no,2746,no,no,cellular,28,jan,1,-1,0,unknown
cust_013493,2019-01-06,28,technician,single,tertiary,no,387,yes,no,cellular,28,jan,1,-1,0,unknown
cust_013494,2019-01-14,54,admin,married,secondary,no,1279,yes,yes,cellular,28,jan,2,-1,0,unknown
cust_013503,2018-11-25,31,management,single,tertiary,no,288,no,no,cellular,28,jan,1,-1,0,unknown
cust_013504,2019-01-03,58,unemployed,married,tertiary,no,744,no,no,telephone,28,jan,1,-1,0,unknown
cust_013511,2018-12-05,39,technician,single,tertiary,no,434,yes,no,cellular,28,jan,2,-1,0,unknown
cust_013513,2018-09-13,41,self_employed,single,tertiary,no,1616,no,no,telephone,28,jan,1,184,7,success
cust_013519,2019-04-21,53,technician,married,secondary,no,1357,no,no,cellular,28,jan,1,-1,0,unknown
cust_013520,2019-02-15,59,blue_collar,married,primary,no,699,no,no,cellular,28,jan,1,154,6,failure
cust_013522,2018-07-18,33,blue_collar,married,secondary,no,0,yes,no,cellular,28,jan,1,266,1,other
cust_013523,2019-04-27,32,technician,single,tertiary,no,100,no,no,cellular,28,jan,1,-1,0,unknown
cust_013533,2018-11-17,33,technician,single,tertiary,no,0,no,no,cellular,28,jan,2,-1,0,unknown
cust_013540,2019-02-11,49,technician,married,secondary,no,177,yes,yes,cellular,28,jan,1,204,1,failure
cust_013541,2018-05-22,48,unemployed,divorced,primary,no,840,no,no,cellular,28,jan,1,-1,0,unknown
cust_013546,2019-01-11,44,housemaid,married,secondary,no,122,no,no,cellular,28,jan,2,-1,0,unknown
cust_013549,2019-04-22,30,services,single,secondary,no,117,no,no,cellular,28,jan,1,-1,0,unknown
cust_013550,2018-07-28,42,services,divorced,secondary,no,466,no,no,cellular,28,jan,1,-1,0,unknown
cust_013552,2019-04-01,26,services,single,secondary,no,1095,no,no,cellular,28,jan,2,-1,0,unknown
cust_013557,2019-04-02,56,technician,single,tertiary,no,-528,no,no,cellular,28,jan,2,184,2,failure
cust_013570,2018-11-26,43,technician,married,tertiary,no,1796,no,no,cellular,28,jan,2,-1,0,unknown
cust_013585,2018-06-20,53,management,married,tertiary,no,811,no,no,cellular,28,jan,3,-1,0,unknown
cust_013589,2019-02-23,55,blue_collar,married,primary,no,1470,no,no,telephone,28,jan,2,-1,0,unknown
cust_013593,2019-02-24,37,management,single,tertiary,no,37,no,no,cellular,28,jan,2,-1,0,unknown
cust_013606,2018-08-26,29,services,married,secondary,no,317,no,no,cellular,28,jan,2,-1,0,unknown
cust_013607,2018-11-11,51,admin,married,secondary,no,2662,no,no,telephone,28,jan,2,-1,0,unknown
cust_013613,2018-11-08,32,admin,single,secondary,no,197,no,no,cellular,28,jan,3,-1,0,unknown
cust_013616,2019-01-24,53,self_employed,divorced,tertiary,no,8,no,no,cellular,28,jan,3,-1,0,unknown
cust_013619,2019-03-28,40,admin,divorced,secondary,no,399,no,no,cellular,28,jan,2,-1,0,unknown
cust_013620,2018-06-20,45,blue_collar,married,secondary,no,-96,no,no,cellular,28,jan,2,-1,0,unknown
cust_013622,2018-10-03,33,management,single,tertiary,no,3770,no,no,cellular,28,jan,2,-1,0,unknown
cust_013625,2018-12-14,48,technician,married,secondary,no,0,no,no,cellular,28,jan,4,-1,0,unknown
cust_013636,2018-06-23,30,management,married,tertiary,no,370,no,no,cellular,29,jan,1,246,1,other
cust_013641,2018-11-18,57,admin,married,secondary,no,1504,yes,no,cellular,29,jan,1,245,2,failure
cust_013643,2019-03-02,33,housemaid,single,secondary,no,118,no,no,cellular,29,jan,1,-1,0,unknown
cust_013651,2018-08-18,43,technician,married,secondary,no,373,no,no,telephone,29,jan,1,-1,0,unknown
cust_013655,2018-11-10,31,blue_collar,married,secondary,no,92,yes,no,telephone,29,jan,1,-1,0,unknown
cust_013656,2019-02-12,32,technician,married,tertiary,no,0,yes,yes,cellular,29,jan,1,261,2,failure
cust_013660,2019-03-20,36,technician,married,tertiary,no,-290,yes,yes,cellular,29,jan,1,189,3,failure
cust_013672,2018-10-17,36,management,divorced,tertiary,no,36,yes,no,cellular,29,jan,1,261,6,failure
cust_013678,2018-08-08,36,technician,married,secondary,no,319,yes,no,cellular,29,jan,1,266,1,failure
cust_013681,2018-12-07,32,management,single,tertiary,no,223,no,no,cellular,29,jan,1,-1,0,unknown
cust_013683,2018-12-22,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1,192,1,failure
cust_013691,2019-03-17,50,management,single,tertiary,no,567,yes,no,cellular,29,jan,1,258,8,failure
cust_013695,2018-05-20,27,self_employed,married,secondary,yes,254,yes,yes,cellular,29,jan,1,188,1,failure
cust_013697,2018-09-13,39,management,divorced,tertiary,no,547,yes,no,cellular,29,jan,2,260,4,failure
cust_013699,2018-07-11,53,blue_collar,married,secondary,no,-76,no,no,cellular,29,jan,1,164,4,other
cust_013703,2018-09-28,37,services,single,secondary,no,594,yes,no,cellular,29,jan,1,-1,0,unknown
cust_013709,2019-04-16,59,blue_collar,married,secondary,no,176,no,no,cellular,29,jan,1,-1,0,unknown
cust_013717,2018-11-14,41,admin,single,secondary,no,1322,yes,no,cellular,29,jan,1,266,1,failure
cust_013726,2019-03-16,28,admin,married,secondary,no,-97,yes,no,cellular,29,jan,1,225,2,success
cust_013731,2019-03-07,31,technician,single,tertiary,no,424,no,no,cellular,29,jan,1,161,2,failure
cust_013734,2018-06-19,27,management,single,tertiary,no,791,no,no,cellular,29,jan,1,-1,0,unknown
cust_013746,2018-05-12,39,blue_collar,single,tertiary,no,263,yes,no,cellular,29,jan,1,199,6,failure
cust_013751,2018-12-22,35,management,single,secondary,no,81,yes,no,cellular,29,jan,1,-1,0,unknown
cust_013755,2019-03-18,53,management,married,tertiary,no,232,yes,no,telephone,29,jan,1,-1,0,unknown
cust_013759,2018-10-06,40,unemployed,divorced,secondary,no,388,no,no,cellular,29,jan,1,-1,0,unknown
cust_013760,2018-12-29,33,management,single,tertiary,no,1345,yes,no,cellular,29,jan,1,262,3,failure
cust_013763,2019-03-06,33,blue_collar,married,secondary,no,-81,yes,no,cellular,29,jan,2,-1,0,unknown
cust_013764,2018-05-25,42,technician,single,secondary,no,-1,no,no,cellular,29,jan,1,-1,0,unknown
cust_013772,2018-07-14,33,management,married,tertiary,no,603,yes,no,cellular,29,jan,1,-1,0,unknown
cust_013774,2019-03-20,37,services,married,secondary,no,1694,yes,yes,cellular,29,jan,2,251,6,failure
cust_013780,2019-02-19,44,self_employed,married,secondary,no,-264,yes,no,cellular,29,jan,1,-1,0,unknown
cust_013781,2018-10-23,46,admin,divorced,secondary,no,660,yes,no,cellular,29,jan,1,259,2,failure
cust_013783,2019-01-27,38,admin,married,secondary,no,-241,no,no,cellular,29,jan,2,-1,0,unknown
cust_013790,2018-09-03,53,entrepreneur,married,tertiary,no,71,no,yes,cellular,29,jan,1,-1,0,unknown
cust_013793,2018-07-24,34,admin,single,secondary,no,718,yes,no,cellular,29,jan,1,-1,0,unknown
cust_013814,2019-02-22,32,admin,single,secondary,no,-32,no,no,cellular,29,jan,1,185,5,other
cust_013826,2018-12-27,35,technician,single,secondary,no,175,yes,no,cellular,29,jan,1,246,1,failure
cust_013827,2018-11-09,28,self_employed,single,tertiary,no,0,yes,no,cellular,29,jan,1,192,1,failure
cust_013828,2018-07-06,49,blue_collar,divorced,primary,no,235,no,no,cellular,29,jan,1,-1,0,unknown
cust_013830,2018-09-20,36,admin,single,secondary,no,268,no,yes,cellular,29,jan,1,-1,0,unknown
cust_013832,2019-05-08,27,blue_collar,single,primary,no,1209,no,no,cellular,29,jan,1,-1,0,unknown
cust_013834,2018-07-14,39,blue_collar,married,secondary,no,648,yes,no,cellular,29,jan,2,240,1,failure
cust_013841,2018-12-29,56,blue_collar,married,primary,no,420,yes,no,cellular,29,jan,1,265,1,failure
cust_013849,2018-06-10,50,self_employed,married,secondary,no,2061,yes,yes,cellular,29,jan,2,244,3,failure
cust_013851,2018-06-07,55,blue_collar,married,primary,no,119,no,no,cellular,29,jan,1,-1,0,unknown
cust_013863,2019-05-02,35,technician,divorced,tertiary,no,1242,yes,no,cellular,29,jan,1,245,3,failure
cust_013866,2019-04-30,31,management,married,tertiary,no,3914,no,yes,cellular,29,jan,1,-1,0,unknown
cust_013870,2018-09-19,50,retired,married,secondary,no,1227,no,no,cellular,29,jan,2,-1,0,unknown
cust_013873,2018-11-29,39,services,married,secondary,no,1099,no,no,cellular,29,jan,2,245,6,failure
cust_013879,2019-03-19,32,blue_collar,single,secondary,no,1139,yes,no,cellular,29,jan,1,191,1,failure
cust_013884,2019-02-27,37,unemployed,married,secondary,no,1152,no,no,cellular,29,jan,1,-1,0,unknown
cust_013894,2019-03-02,30,blue_collar,single,secondary,no,229,no,no,cellular,29,jan,3,-1,0,unknown
cust_013897,2019-04-28,55,services,divorced,primary,no,2923,yes,no,cellular,29,jan,1,259,2,failure
cust_013904,2018-06-27,27,admin,single,tertiary,no,954,no,no,cellular,29,jan,1,-1,0,unknown
cust_013905,2018-12-29,29,admin,single,secondary,no,914,yes,no,cellular,29,jan,1,-1,0,unknown
cust_013906,2018-12-04,45,blue_collar,divorced,secondary,no,1269,yes,no,cellular,29,jan,2,-1,0,unknown
cust_013911,2019-02-24,58,unemployed,divorced,primary,no,414,no,no,cellular,29,jan,1,-1,0,unknown
cust_013912,2019-03-20,28,technician,married,secondary,no,232,yes,yes,cellular,29,jan,1,261,1,failure
cust_013914,2018-09-02,34,services,single,secondary,no,3080,no,no,cellular,29,jan,1,-1,0,unknown
cust_013917,2019-02-10,53,admin,single,secondary,no,393,no,no,cellular,29,jan,1,-1,0,unknown
cust_013924,2019-02-27,49,management,married,tertiary,no,87,no,no,cellular,29,jan,1,-1,0,unknown
cust_013927,2018-12-19,27,technician,married,secondary,no,2735,yes,no,cellular,29,jan,1,-1,0,unknown
cust_013928,2019-04-24,33,entrepreneur,single,tertiary,no,484,yes,no,cellular,29,jan,1,-1,0,unknown
cust_013945,2018-07-03,28,technician,single,secondary,no,250,no,yes,cellular,29,jan,1,-1,0,unknown
cust_013952,2018-09-15,45,technician,married,secondary,no,398,yes,no,cellular,29,jan,1,246,5,failure
cust_013958,2018-12-22,26,student,single,secondary,no,1346,no,no,cellular,29,jan,2,-1,0,unknown
cust_013965,2018-05-15,58,blue_collar,married,secondary,no,1298,yes,no,cellular,29,jan,2,245,4,failure
cust_013976,2018-11-02,27,technician,single,secondary,no,261,yes,no,cellular,29,jan,2,247,2,failure
cust_013988,2018-11-19,27,technician,single,secondary,no,18,no,no,cellular,29,jan,3,-1,0,unknown
cust_013994,2018-12-22,31,management,married,secondary,no,0,no,no,cellular,29,jan,2,160,2,failure
cust_013997,2019-04-08,30,services,single,secondary,no,334,no,no,cellular,29,jan,2,-1,0,unknown
cust_014000,2018-08-15,30,management,married,tertiary,no,24,yes,no,cellular,29,jan,2,-1,0,unknown
cust_014001,2018-11-28,34,blue_collar,married,secondary,no,-211,yes,no,cellular,29,jan,2,184,5,failure
cust_014018,2018-06-30,30,management,married,tertiary,no,112,yes,no,cellular,29,jan,2,258,1,other
cust_014044,2018-09-20,45,technician,single,secondary,no,-55,no,no,cellular,29,jan,3,197,1,failure
cust_014050,2019-04-18,48,unemployed,married,primary,yes,-6,no,no,cellular,29,jan,2,-1,0,unknown
cust_014051,2018-12-10,33,blue_collar,single,secondary,no,56,yes,no,cellular,29,jan,4,-1,0,unknown
cust_014052,2019-05-03,51,management,married,tertiary,no,-898,no,no,cellular,29,jan,2,-1,0,unknown
cust_014053,2018-07-24,27,admin,married,secondary,no,102,yes,no,cellular,29,jan,2,-1,0,unknown
cust_014055,2018-11-19,38,blue_collar,married,secondary,no,99,no,no,telephone,29,jan,2,-1,0,unknown
cust_014069,2018-06-24,33,admin,single,secondary,no,303,no,no,cellular,29,jan,2,266,1,failure
cust_014078,2018-09-30,33,management,single,tertiary,no,-53,no,no,cellular,29,jan,2,-1,0,unknown
cust_014079,2019-01-10,57,technician,married,secondary,no,2550,no,no,cellular,29,jan,2,-1,0,unknown
cust_014092,2018-09-04,31,admin,single,secondary,no,0,no,no,telephone,29,jan,3,-1,0,unknown
cust_014096,2018-06-16,26,self_employed,single,tertiary,no,211,no,no,cellular,29,jan,3,-1,0,unknown
cust_014110,2018-07-06,27,technician,single,secondary,no,223,no,yes,cellular,29,jan,2,192,3,success
cust_014113,2018-07-12,27,self_employed,single,tertiary,no,139,no,no,cellular,29,jan,3,-1,0,unknown
cust_014120,2018-06-01,29,management,single,tertiary,no,1218,no,no,cellular,30,jan,2,-1,0,unknown
cust_014131,2019-05-07,44,blue_collar,married,secondary,no,1308,no,no,cellular,30,jan,1,-1,0,unknown
cust_014134,2018-11-05,32,services,married,secondary,no,605,yes,no,cellular,30,jan,1,-1,0,unknown
cust_014144,2018-12-14,47,unemployed,married,primary,no,168,yes,no,telephone,30,jan,1,241,1,other
cust_014146,2018-07-20,36,unemployed,married,secondary,no,-35,no,no,cellular,30,jan,3,-1,0,unknown
cust_014149,2019-04-11,28,admin,married,secondary,no,-247,yes,yes,cellular,30,jan,1,240,2,failure
cust_014151,2019-05-08,51,admin,single,tertiary,no,16,yes,no,cellular,30,jan,1,-1,0,unknown
cust_014158,2018-06-04,42,services,married,secondary,no,199,no,no,cellular,30,jan,2,-1,0,unknown
cust_014160,2018-05-25,27,technician,single,tertiary,no,261,yes,yes,cellular,30,jan,2,-1,0,unknown
cust_014161,2019-05-07,59,admin,married,primary,no,879,yes,no,cellular,30,jan,5,259,7,failure
cust_014166,2018-12-24,35,technician,single,tertiary,no,364,no,yes,cellular,30,jan,3,205,3,failure
cust_014175,2019-02-27,27,admin,single,secondary,no,116,no,no,cellular,30,jan,1,-1,0,unknown
cust_014176,2018-06-01,32,admin,married,secondary,no,0,no,no,cellular,30,jan,3,-1,0,unknown
cust_014180,2019-01-25,33,technician,married,tertiary,no,525,yes,yes,cellular,30,jan,1,247,1,failure
cust_014185,2018-07-21,27,unemployed,single,secondary,no,92,yes,no,cellular,30,jan,4,-1,0,unknown
cust_014187,2019-03-08,29,admin,married,secondary,no,957,yes,yes,cellular,30,jan,2,263,3,failure
cust_014188,2019-04-29,34,services,single,secondary,no,2257,no,yes,telephone,30,jan,2,-1,0,unknown
cust_014195,2018-10-25,58,entrepreneur,married,tertiary,no,0,no,yes,cellular,30,jan,1,2,2,other
cust_014196,2019-02-18,36,unemployed,divorced,secondary,no,5,yes,no,cellular,30,jan,1,2,2,other
cust_014213,2018-08-24,49,admin,single,secondary,no,827,yes,no,cellular,30,jan,1,-1,0,unknown
